w	x	y	z
0.60761415212275	-0.7721742715839015	-0.09150866225299041	-0.1617964807302399
0.731160213032049	-0.6544968850292292	-0.04406033131226746	-0.18734262080641909
0.6014288795095842	-0.7418889917515052	-0.11704813970730915	-0.272366957982864
0.6095374215124045	-0.7264710725270443	-0.12501954381816596	-0.29167452103485586
0.6492229624421532	-0.66015936408199	-0.3270900521475584	-0.1889742226834241
0.7745460751630368	-0.6051029975482483	-0.15619674393810892	-0.09762846403991411
0.5816524834935831	-0.7343570850197637	-0.27479412503239176	-0.2165369459808298
0.6849525730505157	-0.7109694800353638	-0.03858217175951208	-0.15451144666995276
0.7287929794774766	-0.5845663515157901	-0.2782811573252998	-0.2229407347649861
0.6062505036025436	-0.722648683938645	-0.14410703626404503	-0.2991193216470639
0.6500374678212612	-0.6488650201876427	-0.24356189344030713	-0.3116136711846661
0.6420070943199722	-0.6695437001927644	-0.32651375484416956	-0.1814576872787959
0.6382187903044413	-0.6772716611896541	-0.1681390152627401	-0.3251294268414008
0.6591763650529455	-0.6375510787009757	-0.29516818436274694	-0.26812475593053203
0.6904828335401878	-0.710266189381617	-0.04613275364529369	-0.12894636810989554
0.7021196403960921	-0.6045840327099191	-0.30262851188413586	-0.22343263359918392
0.5865721574851833	-0.7523518153129244	-0.14143467917738797	-0.2643786708199319
0.7165143929537464	-0.6348971124991281	-0.08214401219652115	-0.2770652314720336
0.5782736320325084	-0.7652281837854976	-0.1470860412565584	-0.24164256600142642
0.6848626947521882	-0.6291099347784925	-0.3226672486347401	-0.1762657821537083
0.6124695717364278	-0.7382189683581344	-0.09602637160658349	-0.265881015511305
0.7577401173998692	-0.6379396531495528	-0.09223789778821069	-0.1017599313771006
0.6952109456825424	-0.6277484685298637	-0.3173074163479582	-0.14808647741161007
0.7675931704949893	-0.6122317601413243	-0.08228009663482505	-0.17088880063207712
0.5806198227656472	-0.7403191403107635	-0.27503370225548235	-0.19790061779783097
0.681603884423713	-0.7076187126857423	-0.03519392287946669	-0.1829024056370843
0.6363151607790485	-0.6636373647701949	-0.2385713325427053	-0.3126854386318668
0.7781321042082755	-0.5676684742521214	-0.19182224049738195	-0.18832726778465875
0.6715969051294532	-0.7022468065676871	-0.23224249627544247	-0.04324861396364821
0.7613269873547057	-0.5682225118220151	-0.2071264619857884	-0.23367289986076084
0.6715148773571823	-0.6647867429406045	-0.309693704741015	-0.1059063980228572
0.6223633711055877	-0.688669725253751	-0.3197477658814426	-0.19015575205298826
0.6101028288991843	-0.7723294791249987	-0.09299031939623123	-0.15044771298463644
0.6483966632326931	-0.6535964509643484	-0.22375514879053082	-0.31988604187310976
0.6968773889305977	-0.6895789292925724	-0.19406906845869973	-0.03435115340937284
0.6446533364161007	-0.6973374769964235	-0.29812831235327125	-0.09623943265233013
0.744783487061563	-0.6479110319548999	-0.1498339374575754	-0.05530500210211228
0.5867391524626986	-0.7322680070719961	-0.1939653058519752	-0.2861786031692636
0.5872162960880837	-0.7245501518473931	-0.2818243456029764	-0.2253422669894964
0.6953345382561262	-0.6075946424815833	-0.29708163252708863	-0.24306611024751323
0.7653487190746746	-0.5673720226947615	-0.20173026757807855	-0.22723385578933122
0.6057606716345132	-0.7751921027807206	-0.10059744675674687	-0.1483622802242251
0.7451306215755376	-0.6490818846500513	-0.14203449407357674	-0.05743924009641231
0.7643461138402734	-0.5791097467398797	-0.14553548917788817	-0.2433646253626377
0.741950326799795	-0.6128378267706633	-0.2565838354829014	-0.09002358585154834
0.6192776474536658	-0.7630515360879173	-0.16946534376894581	-0.07435755442048948
0.774578766747233	-0.6005545034692202	-0.09840263202826488	-0.1722757802974164
0.604030392279903	-0.7571398609242542	-0.2313592355033872	-0.091429865739132
0.719930735263654	-0.6311509968882463	-0.2761096841957592	-0.08433029018701052
0.7321113302227866	-0.6610836501043132	-0.04541363049234127	-0.1578575620288265
0.7233677811460351	-0.6553267868464258	-0.21284152450018445	-0.04454594358455427
0.6092909760282117	-0.6956651232931429	-0.30497053207206015	-0.22761264756557298
0.6637611077926538	-0.6730518164518666	-0.10473827157454482	-0.30895361888200745
0.7116494484980463	-0.6107601514502577	-0.308803865739041	-0.15864196278888165
0.6318559922101465	-0.7351728974648956	-0.23706783557007327	-0.06385653670002693
0.6365911934117027	-0.6895590724852416	-0.31739426950185495	-0.13609120365159957
0.5845667604764437	-0.7714742053974469	-0.12274480619756108	-0.21918705596813193
0.7235676336694683	-0.5917071548400087	-0.29328763156331944	-0.20078567575672976
0.6930385228773922	-0.7048527972523895	-0.14592718929493292	-0.039817024473018325
0.6339610714074986	-0.6827872897541135	-0.3234786870807381	-0.16509517223289827
0.7336154865776895	-0.6595052615965709	-0.046343137218102404	-0.1572050934690179
0.6068866625293716	-0.7677299191403836	-0.18691036626413218	-0.0856963539695152
0.7591949763146879	-0.5945118451570034	-0.1093541085017064	-0.24128889916519725
0.6112473074402001	-0.7725761702905758	-0.14281044160560483	-0.09543567474830783
0.5719178354751041	-0.7676283205543122	-0.23531740955793254	-0.16817392100852568
0.5808493881792813	-0.7546206137432719	-0.2618175974640095	-0.15688614732874234
0.7565787962180179	-0.6176677173609656	-0.20234087398763453	-0.07164695916303286
0.5984341326470787	-0.743460162224459	-0.2723256221047675	-0.1224023349996683
0.7526230528122017	-0.6429233250820712	-0.12268262845484383	-0.07181302887684049
0.6257649626440296	-0.7658238134592857	-0.10887820421277132	-0.10038742407889222
0.7749791099720295	-0.6040175080113237	-0.09867179568634428	-0.1575884064859591
0.7234857615902064	-0.6374880241983286	-0.06730476237050839	-0.25621756524914446
0.6462292293639308	-0.7514373499539018	-0.08058140181992979	-0.10600155607674959
0.735214269055925	-0.6450320366128401	-0.20242484513999004	-0.049171459096762765
0.5682980432377892	-0.7789935179131982	-0.18232061631169955	-0.19226446881585166
0.737359120018574	-0.65694901721269	-0.14903447220731456	-0.050082362190717045
0.771164545482094	-0.5747659151126473	-0.15190671716254295	-0.22775806439512813
0.6515555932617646	-0.6694408802819998	-0.32465555444299915	-0.14806413362418283
0.7603639050316409	-0.589608300246015	-0.12004406816647678	-0.24453671688333634
0.7745313002653604	-0.5771335784282509	-0.1414377960713447	-0.21682584578950131
0.6397684582482739	-0.7226183103433598	-0.06457852612200729	-0.25367047788625974
0.7585122843085046	-0.5686175274935709	-0.2159757415244855	-0.2338540165426732
0.7567095397470573	-0.5866060216145602	-0.25577998365059357	-0.13364373470176893
0.7220616809087528	-0.5876481203679313	-0.23785821269111065	-0.2769839097251928
0.7089032837975449	-0.6963849584785967	-0.07873209715472329	-0.079406427343381
0.6974034091437162	-0.6888843053402146	-0.03441520694751057	-0.19463425264174866
0.6230929584123682	-0.7176004643521803	-0.10708306248277026	-0.292126610338341
0.6360054344283929	-0.7511346296221453	-0.16671887652456344	-0.05914957117630859
0.5934605550882608	-0.7686961495474164	-0.21430764014932743	-0.10479997423155937
0.7376333634537778	-0.6604833420287759	-0.12825798716988096	-0.056645077010242836
0.596595664330321	-0.7137355025293058	-0.2155476128905946	-0.296975541600093
0.6063961200442022	-0.6975225545313741	-0.29867495347741135	-0.2377799480204961
0.7521995499941673	-0.627910197250586	-0.06223323971845703	-0.1898727074949091
0.6340942050122409	-0.7603231734353654	-0.0926259069090725	-0.1060832337192886
0.7830778303598833	-0.5727129784059762	-0.17373422156701432	-0.16913123963572538
0.7737304773060196	-0.6071797074277211	-0.15322895976908835	-0.09588971406709401
0.6313662569636621	-0.7190757172649243	-0.08527629969511419	-0.2775512837620077
0.7010364637227873	-0.6188710333548847	-0.16130389060967792	-0.3154799129572074
0.5973800890742057	-0.7732327366169831	-0.18796704608127665	-0.09958189488548846
0.7446064154708569	-0.5770005641915902	-0.2038028667738118	-0.2666383814401147
0.7418334296684096	-0.639914653858706	-0.052510101134008516	-0.19348149183369728
0.7271263059621077	-0.6630881386067984	-0.17284379560028906	-0.04155090780423332
0.7634339954188804	-0.5964808936209023	-0.2260243602548338	-0.10144982383113188
0.6211506563402633	-0.7625551240541802	-0.165147663759259	-0.0735377050337612
0.7270203497100084	-0.6631282625482013	-0.1731497847157788	-0.041490608217042146
0.7758211203369231	-0.5931605923496508	-0.10712590536541675	-0.18651043220745758
0.708653226269519	-0.6127156131362994	-0.3108786887365515	-0.16045131101444043
0.6906102333724605	-0.6577387543934206	-0.08103439251886264	-0.28960432275662923
0.5679303337030029	-0.7631544397943748	-0.20325824441336085	-0.23181139566494138
0.6867091638640199	-0.7160215337676549	-0.11286604251214329	-0.05481736854173705
0.6586660338476868	-0.7217181870387644	-0.04259223036558869	-0.20848936727162218
0.6296758931121061	-0.7606347866458154	-0.0751008282305586	-0.13893472055908207
0.7055582794939369	-0.6890831694888606	-0.16128650065516403	-0.03658639735138394
0.7797386095184444	-0.5966663578366246	-0.11512039640619676	-0.15081197758633041
0.7708020853881488	-0.6112802010681192	-0.08882542741466773	-0.1559189032414042
0.7192326394225469	-0.6700720969876284	-0.038213913345075116	-0.179575867127891
0.7232560170041165	-0.590632086502424	-0.20821200594919648	-0.2910364802559051
0.6718479150476767	-0.7130518151450693	-0.19694506868464856	-0.037284418799420155
0.709730589746834	-0.6348995411171608	-0.29038666452823075	-0.09413101365117915
0.7090647953449434	-0.6220883513458157	-0.3060113771613131	-0.12880309068541468
0.6787948636994929	-0.7205251755112109	-0.1338336549137128	-0.046578506654494145
0.7147677466723836	-0.6802095847828856	-0.03875969957155389	-0.1578596679823578
0.7703377859027115	-0.6165327815945134	-0.09431816247768178	-0.13255606005261983
0.6330386580350954	-0.6774980492049116	-0.3241104106034356	-0.1876456567446661
0.7419801575429746	-0.5762422183785745	-0.2224221817968351	-0.26065057954161047
0.7297884945828021	-0.6065886087579951	-0.2889436609002226	-0.12637473531202492
0.5736424618215391	-0.7790970266808834	-0.20156531339043565	-0.15268783006561537
0.5865493260555136	-0.7544128811175081	-0.2604908270441975	-0.13771572870820975
0.6872064029305407	-0.6378222945622118	-0.1388394841378436	-0.31883173928421804
0.7111882660251675	-0.6175809740247449	-0.30660564730957596	-0.13710568124129235
0.7006580107079066	-0.6553246417597928	-0.06837413944367489	-0.2737753513166867
0.7246753857614103	-0.6259725515187987	-0.27446558640816127	-0.0875933324758234
0.6246962867968902	-0.7585132309721015	-0.06790892833297406	-0.17262851779213023
0.7300282893479937	-0.6576901417617981	-0.18070010229929184	-0.04300985015102138
0.7585192923262916	-0.5908112557822142	-0.247733522830957	-0.11924195937516552
0.6029557722480173	-0.7223005244845215	-0.3004636826310643	-0.1563581288643512
0.5990869872188145	-0.7575186269374875	-0.10091973370097258	-0.23890483238635496
0.6537183636445868	-0.7304940747139379	-0.044252486367450876	-0.19254200916155917
0.5855273372229034	-0.7316206179119704	-0.20314139189435604	-0.28394116240866935
0.7691179103615451	-0.5885919484520585	-0.11461289217813905	-0.22109057674415133
0.772375320310911	-0.6142215909771933	-0.12394819603085168	-0.10394732537569479
0.7285225457294404	-0.66672495165409	-0.15072477368301065	-0.04488632090015657
0.7406703468109159	-0.6442859698684614	-0.05022313871651182	-0.1837951651244271
0.6192368426298226	-0.755578362778106	-0.07000981376036564	-0.2018556325908302
0.6234840508043253	-0.7571085397564538	-0.1831531109206978	-0.06715084050516497
0.5786923680303435	-0.7398642777414385	-0.21229262912136157	-0.26953262015257606
0.7440251166809015	-0.6182962949707308	-0.0773396605149099	-0.24115325891406916
0.6182285554760468	-0.7413635947200163	-0.08020062924466247	-0.24847803260364093
0.7205011177452726	-0.6477533590611535	-0.24140058091549996	-0.05494983791117258
0.5717908302679873	-0.749717748586728	-0.24401322295201117	-0.2267952620758762
0.582150445886864	-0.7808069108529861	-0.13089688617931805	-0.18522265386960818
0.7119180733732422	-0.6390248890156313	-0.0812958821130684	-0.27966198807587156
0.7285433426829208	-0.6669004153916676	-0.1497823789697092	-0.04509626074290096
0.7608260809598499	-0.5843695891148984	-0.13402713839001826	-0.24837991872118714
0.6580949013415774	-0.6642956965090929	-0.32413639778202835	-0.14338034753971368
0.6048363151018902	-0.7557483745749469	-0.09102664923605211	-0.2339478048414842
0.6874124374508125	-0.6141106530439677	-0.3010190995377382	-0.2443762434635035
0.6036175163726912	-0.7772269397691776	-0.10930372926813285	-0.14006024701242542
0.7639979200999462	-0.5878900761167323	-0.12034599810386823	-0.23708495782483255
0.628635482475613	-0.7607416520756773	-0.07388728552419643	-0.14363230140775463
0.7759643141234769	-0.5914083818347827	-0.18996452502689046	-0.10967674472628094
0.6072930738625758	-0.768135836213285	-0.08565963752852736	-0.1839154318211031
0.7181056222593314	-0.6639543555118282	-0.2046289239012329	-0.04019866390111343
0.7743897246248349	-0.5871332871358073	-0.11644890891004059	-0.20502367947687195
0.640522331196403	-0.6785612017968854	-0.15580582057479173	-0.324053058818626
0.5713573134721093	-0.7505787230237843	-0.2274689701335926	-0.24174422125933384
0.7291875954646198	-0.5875077777633864	-0.2872298076040377	-0.2015418053700043
0.7247713687278345	-0.6114031747044296	-0.2926943843262442	-0.12337997575622525
0.7665128711928473	-0.5783781793256145	-0.23858933277226116	-0.14495457999998496
0.5828983523384925	-0.7469304744037891	-0.2729412083153311	-0.16681568886459128
0.6609761098137923	-0.7312580767445501	-0.04436360759681891	-0.1624933160849471
0.7086475837249837	-0.6804165298641237	-0.03538522197853091	-0.18330257508812087
0.7839260539728468	-0.5810422497785105	-0.14362166454952097	-0.1649929190811325
0.5872100261858811	-0.7215175398140892	-0.2499906496095194	-0.2685172247644674
0.6255266568192358	-0.67985158265381	-0.3181043499066408	-0.21290338123696706
0.7807821301633806	-0.5920229317433329	-0.16048082069466188	-0.11888658333357244
0.7700988153862354	-0.5807024426890727	-0.133859651798127	-0.2276270660886908
0.7843433036269758	-0.5778329546785766	-0.16291644243592157	-0.1561181966555168
0.714828848203162	-0.6859302670552162	-0.12751842039437106	-0.04752303624795931
0.6357177897267335	-0.7037375534237831	-0.104250103086147	-0.2995801457583467
0.6843097326164501	-0.7147072163747574	-0.04368238819065394	-0.13786092147598994
0.7742310777732975	-0.6089256798383919	-0.14035768607464721	-0.10037666363812488
0.609893567427291	-0.6906804552195233	-0.28720165860634334	-0.2617356538233376
0.6427091095290222	-0.6694007881588262	-0.17922726133427413	-0.32665757933250117
0.6646104084015266	-0.6776670527872382	-0.09244070927535071	-0.3008572516654445
0.7697865085306903	-0.5749821815756492	-0.15265562730641113	-0.23134494074071
0.6735207671428507	-0.6495117713255066	-0.3229360098707589	-0.14218498045033362
0.7063329612087246	-0.6363052549017879	-0.2944550899565941	-0.09749651528715766
0.7198355096919561	-0.664718937571684	-0.19602521521122496	-0.039492885707253095
0.743365285195698	-0.5876141006952953	-0.15730081259585946	-0.27816213938395706
0.5691061782280938	-0.7589475126873731	-0.2075627533300286	-0.23881904094590153
0.6178227468853269	-0.6972289059439764	-0.17780785288454828	-0.3170982081308912
0.7588465185970406	-0.5874152960186277	-0.12801236709537084	-0.2504157844209094
0.7636507297238238	-0.5787390904649602	-0.14785012640282508	-0.24502850504121082
0.7281585803983333	-0.5911172289404415	-0.2923783809075151	-0.1867629133954533
0.7044776684835031	-0.6060510929314813	-0.3080990623458216	-0.20368665922497187
0.7477868537083241	-0.5743716065669863	-0.25889698555957025	-0.20948610898776104
0.6823991385779459	-0.7135689410458972	-0.1536507944162049	-0.039271050635083654
0.5805043898573394	-0.7798940192257702	-0.19241191306815061	-0.13325774964964165
0.7680050935824024	-0.6207637538064289	-0.091636010914942	-0.12815373461289786
0.6460584342262194	-0.7298918234528392	-0.04998842357528213	-0.21764095003080874
0.6661997217746816	-0.7342048453882432	-0.11619063674670456	-0.06017401140158522
0.6712964359116547	-0.7317195144576959	-0.07753319465117932	-0.08908563869269727
0.7242513018129854	-0.5865338514125206	-0.2773806941663304	-0.2334481601409523
0.7089411856781239	-0.6440863254098661	-0.0761207856388529	-0.2770574428941325
0.7526682442692452	-0.6432211148977646	-0.11996344627043269	-0.07325218752535267
0.6634269967588051	-0.7288772949763814	-0.04304109888464949	-0.16355418871526053
0.6130821282479645	-0.7052692012178482	-0.31298389353251155	-0.16960760662692612
0.6790167300991509	-0.6620536017970333	-0.3025781360013206	-0.09522489279068994
0.6618295990977607	-0.6770799221715917	-0.10002534607781158	-0.30584193775906915
0.7689591598971379	-0.6122943290403978	-0.08463917674863863	-0.163198268356529
0.7559476379449824	-0.6245199172335796	-0.06590799965052531	-0.18486259017451545
0.7356027959310758	-0.6496625817121698	-0.046740140857521616	-0.18612473176362482
0.601052027153269	-0.7593307876039341	-0.0953958058419607	-0.23033205569242382
0.572902628533778	-0.7600053282841946	-0.24926703512150034	-0.17899839217282995
0.6284607429196348	-0.6861750627565026	-0.1741831031191439	-0.32227492060009233
0.6436815970277987	-0.653699166670317	-0.25727142718159873	-0.3035832898863489
0.6029491712289967	-0.7109222588863285	-0.30616307723340114	-0.1931476349148505
0.731500239769441	-0.6345407511888682	-0.24138824440547288	-0.06322301606820674
0.6945164276520115	-0.7082555479958238	-0.11529218613566197	-0.05223717326467173
0.7422154169485276	-0.6393964765783551	-0.19363220756594826	-0.05286765340211011
0.6543244321226779	-0.6434213494388341	-0.305752021163714	-0.2537404306923679
0.7774047109083551	-0.5885467595435131	-0.18961290093062427	-0.11533245462141246
0.5752675024812232	-0.7719586641059557	-0.22548476251848462	-0.14934437844373835
0.7154634739930362	-0.6026828088551115	-0.30519442552039794	-0.1781623190340858
0.7575439741907255	-0.6376436418345711	-0.08446138089814108	-0.11137319395638107
0.6883009373955189	-0.6328453463554283	-0.32058111208870654	-0.15157947667377691
0.7638003895058537	-0.581537847028696	-0.24341817220946052	-0.13845681963031053
0.6147340965326967	-0.7697733531650646	-0.08805360589792528	-0.14763989232424507
0.7835893220148721	-0.5795204627855772	-0.17114871793805808	-0.1444019528442137
0.7258141907902939	-0.5882568963643882	-0.21144257041408948	-0.2871230115191936
0.783214970860817	-0.5830954343340244	-0.13621788518492406	-0.16738790766973483
0.7447018249290885	-0.6498797546286781	-0.14060786940829043	-0.05748846433429276
0.7401873687207848	-0.6571728022540795	-0.13009823988724623	-0.05762824951325375
0.7297467782491546	-0.6501932744499677	-0.046432841152389534	-0.20630641472703948
0.5870895799921384	-0.7421545188123171	-0.27960998388707764	-0.16232914766541662
0.7554332370807431	-0.6264421720301553	-0.18086016692833276	-0.06465624049159363
0.7313538683875487	-0.6500858317757262	-0.20093475333218647	-0.04620774201758229
0.6017594503653677	-0.7138912769598058	-0.30499860592093736	-0.18767167863839493
0.6776460448789391	-0.722745544870433	-0.05029923395996018	-0.12611384655505903
0.6114994910842528	-0.7600554931664972	-0.20544632462574686	-0.07858643272794946
0.7391727703404544	-0.5877866972041077	-0.16747967368433808	-0.28298581780663856
